order_status,total_orders
042193d276acb3484499d9cf145ef90c,161.62
0423a0c4b6eea9435c2f40758658a2d4,207.9
0424e2f81bdfb77d7c11c3f447c7b241,213.91
0426c2ed75d4f79aa5c3090ec537375d,190.15
04293309a0d09ff6718521058e1afe19,175.99
042b53f9e609289d8f6fcbd59b4acf63,515.32
042d3b446910e8338a3a8bad1dafe7e7,177.88
042fe32d398b84650560f12af71f911c,227.62
043111eb2b35475e7264e40c234e92d2,238.11
043166c34654da038d2d97c57ac27e6a,163.68
043227bab04086b2fb932f1d612a575e,336.31
04324b8c52e5b8d8f6f4d6d344597ca7,364.99
043563b734e56fc7efa52c47e58d339f,178.08
0437042370a13825737a6b3ec892166a,472.41
04370b820ba7c7a238a5862e04bea0f3,279.11
043ae95888195ec551d5306f20e0420a,311.7
043af03b39a6275a432ae36c96928a74,217.55
043b1864088fd7fe08ec3c39c9a28f9b,396.9
043b3cac6240fc110a721919bd6dea93,195.0
043d7293671e5f243dd648d9e5d1f396,182.86
043dbb0e26536d1faa2c5286b3dfa926,168.8
043e1a8a42664d4e6fd092d4b1f878e7,264.98
043e3254e68daf7256bda1c9c03c2286,233.29
04411d029ba983c1386fc99accec7c63,220.29
0443dd75d52f59a5b0061b149534737e,335.47
0443e05743c50517e46e895fddad6664,190.86
0445283ab2d69419d518a3b1d82092c7,688.04
04495037fc6899faffa41ba3bc4272b4,265.04
044c16324fc8ab615bfc53b25e8c5a79,206.92
044d022e9a18015120a29d799ab789fb,168.29
044e10a1e867fefd7f02a3da2ca475b4,790.68
045042d40940bdd1ded5fcc2207ee31a,184.35
0450a756a2643c1d41c2a139b4c3e2a9,188.32
045113dd9def11da63eed78d7bd66571,188.1
0451f20d74e1dfcbdd2af858531e6a68,196.71
045a67d23d3e4a1cc8aa412d8f8b79d2,309.35
045af42c1cdb848f5364dece77e9e08b,215.14
045d1980b25d907232ab04bab9299c82,283.73
04612c0745e93a575dac8d71974c805d,235.92
046219c81738d6ee539ff6c04faa8575,298.79
0462be0a9892418817ec41fd7c39a57b,494.42
046898f5066f7287e47eda8a80c80a56,336.89
046a1632121428f36355b411b7e60bee,237.14
046ca7ad3a85cbffda0372a4af0c8855,250.42
0472271024b60ed1f590ae051238741a,362.38
0473034ec8cbbdc1db543b6c3615c625,183.89
04756e2ee87fafa85f80184649453aaf,193.5
047965eae6564b51ea05b945966ec595,212.89
047af869a64d9d11c79cae050dea02b3,229.74
047d2000bf864a26eb2559021ec958e2,339.09
04861ff600ae6fcb9356b57355ed641c,266.84
04872433c17e4ca13b0aa2381838d11e,315.62
04889e0130acf2e7b2de087d02994ce3,2048.12
048991ffa9899a2c39481b7d3251a561,177.27
0489975a325480c9e385e9f135bb13c3,170.43
048c357b7c10797e94b41047a42c351b,229.99
04932ff700030fe6c723a32ed80bc2ad,169.69
0495c25635aefe36adb7c788c6ff9f28,183.12
0499e8d702425ef8b10da2172f9fec96,182.1
049a364f58c2436196be4378cf9b2ff0,258.67
049b7e070804b9740ec5a225d750844d,343.71
049c199936ffe4c8b0ceca25ff1be148,206.84
049c2e1b1b7f47db2e3dfd7e10250889,198.21
049e1221c498aac9230d750151d75706,297.12
04a2fa019514345f6bcc37c892208336,247.51
04a3408f7d73698797fafee2580f4b18,284.9
04a698bb819b462b7034b7d12da719a2,238.69
04acb20e159d994a8fffcea71f751785,323.34
04ae58c675dbb11f51e6c9b23e368c3e,169.13
04aef4b2c2bd9d55991e8f36df779b01,156.09
04b2fcfc043e6bd290a83c62fc3b38e5,360.66
04b3f667f21812ce42117db92b7dbe17,259.32
04b7d26bde4f2d2fee0043ef81e664b1,372.56
04bceafd0111719988603d18dbac84fc,172.84
04c2efda112806f34862f8bf4066462a,417.55
04c3d77667ac0f0a7047e8d222b7c803,174.86
04c4e37f0223344a2f02527118f33900,219.59
04c79718e69bce669782d1cdbfa6f138,178.44
04c7fbbd983235a3d2525e9d134e705c,394.77
04c81659bc6756aec0dea8a3fe320d7b,191.88
04c834ed53ed3ebdf68fa561bdc20e5e,246.42
04c87355ded588f31f753951fd7e4af0,1118.05
04cb9ac4f7e8601eca04db769d91d5aa,172.58
04ccf04b81dec817ff694f6af34a2a59,1132.63
04cd1987a809f1275e80cfa0030b39b3,191.17
04cef6b920c0d8f16702cab269b59044,340.72
04d0ea09064b28a174ede28c73af8a75,347.58
04d134f760aef9a8a167cb60f55b9261,237.31
04d410b4dfe0f11fb840a095b5f23cca,179.44
04d55ff9d3701dc37126c0d9690b405d,298.38
04d5e61e7fce0006c484f168e0b7bfdc,162.7
04d7495f50a021d8db9893b0820a774b,352.94
04db47e1f5a9cfe6cc8b560696c807f1,213.09
04dc51f7e58146766c01a8b361bbdc03,300.49
04e162861bf15f48b99ebcb1fbeedeef,237.77
04e461f11634773d5cd64af7db838660,351.69
04e60b8790c932207bff0db5c8887a31,207.09
04ea46c7546b44f82ec3096ddaa941ca,328.06
04eab1d81968c50de538547eaa7ce532,172.04
04eafb40a16989307464f27f1fed8907,627.86
04eb85b269fac8936404c595c4699e3f,200.55
04ebc2712225141ac34d1ba5ebee0629,313.5
04ecafc940e602c4fd1fe544506c766d,292.63
04eec7a0a61d36a9fc40fbce299ea2a0,243.71
04f08e3b608a6e4f92edaeeb2514272e,157.91
04f3a7b250e3be964f01bf22bccdc602,538.04
04f3fed63b02610ccf63aea0874d9b19,169.9
04f6954a5161ce3f16f1ad61a4344bab,721.99
04f8b1896b14f1a769b778682468b42b,295.61
04f9573f711359386b4fed690f57cd11,158.71
0500c40cdd334dc943c44f211c54feef,236.2
05010516b844e532c5dde4da1f0269cc,470.42
0502d707915775b984e0976f86be4e70,174.47
050309b91cc5e04e68841938e7984aaf,181.1
0503eb802fe69a16beabc757cdfa27a7,188.39
0504a5d74832ef83b263972cc39d7377,467.8
0505fd0a593f5eb5078c380b6761e43b,923.26
051039863f6805c5791e5f1eef4b0913,157.79
051a1ee05ed1abcc755cb96dd2b85fd8,154.96
051d8948abf627dfd3483f6bcdfbfa5a,187.25
051df23b0ca41d5daa47268b5b96a450,172.01
05210824bd5081b43f29e2ebe91dca02,369.6
0522feb4f362f150e2bb2ebf3f47cdac,175.39
05290ca0306c13fc3eacdb969d058b85,462.72
052b1f40f45996ad66092c6a6fd85877,174.36
052de1fe665ac4765f9f00a663057442,571.95
053145877b75927544b098ed35dde2e7,964.76
0531af5b48d3d60dbd7e5c7f5e754750,159.02
053716fea805d6b29d6f8b6113fefe4d,661.75
053773e477b7af0d6678c1669b397cda,251.94
05389eed76026df7e3492a16dc57733c,197.53
053b2e588e54bdf1d4892e8e96fd6f94,263.52
053c7943cf3218c20664c01973f729de,154.34
053fd2ab2e3ceca5d4aef650327d1689,521.48
0541a0155b375e5d1ca9ed98e674e3b2,209.11
0541aa34358f8279116d1d183f1e4eec,240.22
05455dfa7cd02f13d132aa7a6a9729c6,6081.54
05468ef54e8b2f92bd33ae272753e35d,227.27
05474305972cbf64f9b4f6bb02447a1f,248.88
05486eac340ae6a8f4837c6ab027d5ed,194.99
054a61b5ef37f443a58664bdea26488e,167.37
054c3d6634ff610c71c882d6f157bb34,372.69
054e2d5e2e62f26e884cfd2e9bbeeab7,364.99
054f7fa8f9a8f4ce7e983c0efc2341ff,167.59
05509f014a28f5b61343cbbd74b2a486,577.58
0551b1b0b246b2433f94f989661aea95,279.57
0551eb34013c485caeacfd2915dbec96,491.03
05532b1940ad190dbf986712e00e716a,184.15
0554215db356afb462ddf6089c4f6963,185.2
0554a7ce361c9f2dd3474c57f5baa308,390.47
05551733f29422ff885d0a28f4f04186,354.24
0557113584448ab15ad38c6dd52a6102,818.32
055a53aca7d57e498a2291dec45f30a2,348.13
055a82f1af585df4506c8d053edc7641,221.7
055b068aeaf56652d6467aa6b8d3fd86,947.35
055b119daa2b0c88aa10a4e00a2dd728,363.79
0560a02593f282955f85da2db087b078,183.8
0561cee0e208939ff198184d3d7bd9fa,409.5
0563496f01a9c2ff5cce673601fe3c4a,159.42
0566ea068bbe90dca2a0204179e22f37,830.64
056b8fbe81db69afef46a5c38b8f9732,178.4
056bd303752311d2f70fb0b259bca6ee,162.65
0570eff03cfce2f794d818d3f6bec651,247.83
05714f8e1d0dd41cfe8b94b23166f793,368.66
05748049eafd0da8f0a37ce5cda4dce2,1817.54
0576e8612f860998448171bf9dc835b7,228.33
05775243ed704519f900b91f95b9593a,760.78
0577d398fca1ea7bbce90556626f169f,340.12
0577d52683decabca06a622f44194638,162.7
057889390a3726625f9f6a3a907df9ba,268.46
057adf4557a4a3544a67ea4221b891c0,180.25
057cea2321147e9bb2b7b5af93e66172,177.6
057db29b6b62733f807c88f2faeb1f39,184.79
058121c925d509639cff976bf1742b82,174.96
0581c965ce68e0b4be312e116c15a31a,156.3
05860a17b17441a53e85b2c0e2daf737,156.16
05875dfd489ce807cea1c162122a6ae4,257.58
058abae409b8feebc30f284da465a1ff,212.46
058d38732ce7f213cc8f62ffcf8fa0c5,172.37
058d7abec446a0205f278373001457a8,204.32
058d8b79c27b59949ec91fc3cb584658,176.2
058f0f800afc323b17c63576ee96b0a8,241.22
058f7261062495732fb3c35b0dc6e662,156.84
059095dc0717592b41cc47df0c7f1c6e,395.04
0590c3c795016c3e5eea083a2e1f21b7,1243.62
059899061ea1269601e9beffb8d31189,210.72
0599ec2b8c99941483dfb9ae2e8e3b5b,581.68
0599f126a96e82b600270dca9776effb,222.8
059ac53b914e0bfa1877ad8c86e4405c,180.18
05a0af0b2fb1454dd6d697eca5e7a1d8,223.19
05a4b790359862d814b2f6d69e4e9f9f,169.64
05a54aaa942e6ca83da992f943f87cd1,289.55
05a77ea6f0049cb8d1604d562e8b4c7b,165.26
05a9e7f2eb9b68b7b7a74696782af52b,163.92
05aa1cdcd7c5f9e297b3b5d89ae5e1df,208.7
05af4522d26d0a46926e0337ef153dd9,183.47
05bb7b8653c0cc496b7d2db94a36b116,246.99
05bd9751942c8aa2386dfb7459379105,239.6
05c204bec3c3b5819ddb8eb7441048a8,602.11
05c36681ebcba4e5116cb0046aa1f525,166.59
05c3bc7f2c3c3a45c39595a46c76ad58,196.43
05c54d191e1209713117327c72caa8ba,170.19
05c59c1adfa648942fe0966db6296ff1,721.06
05c866b580d387ccf3d664997dcb890a,245.72
05c9c8bee01dca6e97b35284f55a6a34,423.05
05ce0877a2e5b2962c27bb5ebe62caad,487.45
05cf8b2243fd1c51697c4105e149d99f,260.11
05d18f7033aeb69e03888511124a473e,1198.89
05d1db7c45febbfa36a7a412f087fda6,678.17
05d50eaf6b9450a3f9cf19180b293261,296.61
05dd892bc3cdf380c532320e27148f33,212.03
05e3947be871234fa8082ff85b5ef480,164.63
05e8586e1ca488defddd47b5be9179c3,170.33
05e996469a2bf9559c7122b87e156724,234.28
05eb10f9b30c4ef1f4e16f679d0507b5,907.86
05ebb86c564df16541181662307b238c,284.81
05ebc27279c0c9082b56bbd6a1441a4b,278.64
05efa0e29a769010ba9eec84a6ccfba9,317.39
05f66300b5d8ee50ebe7f31fb7ab89dc,198.12
05f74b0eb7b097f9b6180c90576decbf,155.34
05f755716925c7f1c0aa42b4730e77a7,227.26
05f9f7e304de1bd029ce39f107848608,158.52
05fa87701fb77d327e49cb5fb457a5da,167.64
05fd3454ddf16d297616f9167700ab80,230.78
05fd588b0794938274d5d0d605021a28,168.28
05fe48df6ea41f403217b5cb88126ce0,237.07
0601c37516aacb054d8ed951625d5fcc,913.7
060592398f1a2f3c13c369c7a37fc4e8,184.07
06068b0a0ad0813d270fee5969eafd5b,212.98
060b98efde121ab42197e801840411d8,199.57
06129db16c0bae7c085d17a999f6148b,225.12
06133ba8a78671888d881e2e5f35597d,360.72
06141f8e944874ca3909311c370f2830,162.55
0615ccf2d9e2a40903c1ee5d96db352f,388.38
061a2277159342ce2a3bc5a603856fca,189.37
061eaa12db459fd7f6ba6a8b01f47652,223.14
061ef7eda5cb54d9ccde7f54ea98f7fc,188.18
061f51318d40630bda76e35b9a222fab,228.62
06212d81da710ff1cc3a5dd1afaea410,166.9
062184594d2f701642d78351528e8592,166.92
06248334dd53daa8b7aed74c27c6186d,231.79
06267fe0dcca48cbd55db1d8518bdb38,208.08
062703dc98b5f31f01915424e32eace5,236.36
06278b75c68ad852923f6ef0773eb154,156.35
06297f06409ee00a3cfdbf2f1a016afa,273.93
0629ffa463b7bb65e62829ee41b0934b,156.33
062cc8c5ff387d407645b93970baee73,176.4
062d455086a1666bca3aa1c7d6ba7a66,154.36
062e59339246c68be51348578038f24e,226.23
0630577acd0476a6b31ca9aef210f00e,208.78
0630f4893eec49ac76256eff922b792c,158.99
06310364d1a86fb500d18a2b70a26df0,172.52
06323ee39c5605bd9e243f9aacdcbae7,589.0
0632a82aafa50f8cb48e367b61c37d30,295.99
06341c02de61d57cbc4f4ed2e5c3f8e1,238.59
0636c00ff07cc01420d79a193b3496f3,170.95
063720fcf0e8243cd82180e83332190a,173.55
06395488a4eca1bdb8d85407775417e0,267.02
0641b3bc0019d74041048b05c3ca68af,370.02
0645e6b17784d5955065584acabb7d25,162.25
0649036af5cb2765fd1e2136b8cfa3a5,279.98
06497bec842a481bd823944e52528944,205.47
0649a5d522a71ed3e9dab59ddd11d2de,174.82
064a57e6a257803d24175910385593ca,173.68
064d878dc60b8f7ef83e6d1592e9a808,163.44
064df8d7cfbb640ce62f296cd3f76c35,245.48
064e2cb3bff15053eb0e4afc471e7f2c,573.18
064e67871d53f3fbfd15385a0ca3a54b,188.66
064f9ae5ca1199c397a8155b2338783a,156.51
065114e77027f9dbf435b4fa97af1c93,701.04
06535d08099971aa6f56a2344a3856ec,199.04
065495b7879ad8844fa8f999493906e7,347.19
065b42c4a97bf2c81e0e673786b9db32,277.97
065b47f0ea2d91cf34ff11a1cae7eb8a,840.82
065c3ae02ac77bed6a7303aebf08379c,157.74
065c7a8b3b3dddc203172b872a313275,188.2
065d53860347d845788e041c0dae53e7,269.44
0660653f7367d760f49c8430de9c6263,217.32
06635cef8f8be90b8a6a6dd84075b39e,347.74
06656bf78bcb39c3852e16abd900c1f2,174.41
0667f9442ea0fda05f8e5153c837bf7f,251.26
06681f8d9c32da6c220bfee448bc13f0,307.11
066a5866635b2ff28b793b05fa7a42cb,510.69
066a9e746ce5eead40d2afa9bccd3d7d,394.31
066bab10d1281abb5baefa5d7772cce0,312.49
066bdd46da5e8a7f24e244574e3f51aa,246.26
066d514a8533ab695dd9c730aec73260,157.32
066ec1a6ec56a0f8b161b37ddfd738db,286.17
06703b3d47c703a3e163cd1769c2c53e,907.8
06757bb75493151d0e73ce8e3bc32987,248.66
06757e2a216429d601d7cda36642769d,391.45
067b4d25cd355be5e70f7e0b62f511b5,284.42
067c9951289da2e2468121aa6e46ec91,448.51
067ddd62f5d7b69af563df60ee698b5a,1150.8
067f23bbb981887fc158d36a677c2b4b,159.03
067f4b11580519064d68007ffc9e080a,1016.06
0680214e013bf3ee08069f02ed2c0d80,171.81
068152a5d93881c84dc1edad287461de,442.92
0687adb7abd672624e9c4ba569cf0ac2,468.24
068830daf2867cadbfc655e6a413388e,1951.95
0691838627fb0142895c23d5459bed3c,179.35
06922ee99355bf830408f263ba2c3e10,366.69
06924cbc5d26492a79fdbadd872430ec,183.22
06958f45f5a2881a4e60eb8f7283b2be,155.64
06986ec3d270896f79b12b4b0982e4e7,198.02
069b9a5f6dd36f1c59d36a9a703fcb7b,264.92
069e2c889baa038cfaa80e585474c3e4,182.37
069f1deff35f9752a09c02f3642b14db,245.34
069ffa410e2379e3c5a0eaed21879b80,356.12
06a0072ff4abdf1a5928eb6a66f75246,225.04
06a2aad63bd0acb89e39ea3c8dd8263a,199.84
06a41c2a3c926fc7b680fbf3d3589a4d,455.39
06a422c0912397e12e6316f7d53687b7,170.71
06a70917afd2dcd59396e1eac836c646,184.87
06b4a03f2ff5cd08d0d823f845dff6fb,201.78
06b4c8a36a20658dcab2a977dc3fa248,1084.71
06bb4664cc9f34e9b19b75cefeefbc73,224.74
06bca569f6bd4833c89416af4672db63,165.8
06bceece157515b2204f14ea11350353,496.4
06be66243346e59b86a04d25496b19e3,317.16
06befe7433b2a159c7fe6d032bd9363d,407.74
06bf021cebd25d2cfceae152a5956e04,219.4
06c09be49b69107bf8c75d10af6b2233,278.07
06c2c1e92714f3fe285f962909a59c15,690.0
06c3432a700a69e743fa666027996994,154.55
06cf02bf583b05fd91bc8eec0f1b4c3f,173.8
06d478ba352a27a5167f3de441af9f59,1298.1
06d529bccb0825265d8b5b73c66e53d8,210.36
06d58d7e936fa3072aa438a94f62a667,163.57
06d970f4d3006a575508a217a7acb7e5,191.58
06d997ee0df1e71f31984bbeebe4222b,171.06
06dacbe0a1e05c1bca5d4dadd31ca4fa,366.14
06dcae7b409e7ee3098993674b02f1c4,216.31
06dd86569c44f30ad3f0e3154e4d03d8,246.38
06decccf5bd7e13ff1384364911c9b20,226.12
06deea7d56068efd37c65f8daff0e03b,196.5
06e02bfbcb3a911182a3aaa06d826c88,258.7
06e107f212576eccb2e2adc7781c9705,2267.18
06e663beae776e2f679ae6d7ccfd222e,169.64
06e724a40343b086ece691eb439a726b,208.42
06e74e289cd7271757776a2b0aced701,230.85
06e7aeadaa608beaaf6f34c4fbb0e09e,195.0
06e91d7b3e9c206aab9bc9fdfecffb26,201.13
06ea9a21fbcbfe8f45d54cc717db3c7b,199.49
06ebadeeb0acfedd1526d66bfb71b061,428.91
06f3d542cb24b273ea871ad404adcf71,204.63
06f3fd76e17823db11f5af33cc79ddfe,201.65
06f51feba23580cfca0f581994fb7789,204.12
070571ebd72c8abf80e793aa0faa32f8,1317.04
0706bd15777b939c99aa344ccb34fbb1,822.16
070ae6a687b800200c1f7dd6a2671c75,251.29
07105ab4f77bd53b0128579b64df5cc2,785.57
0715d45e32d1a8cfc84dcb9a447ac955,205.76
07171815cfd9a9aa8ee3dd62767f3ad4,188.6
07176b181cc48bdaa6807f4a88e17d4a,215.81
07193e2fc8e6b8a63e6c080a3cff4d89,316.14
0725d40cb6c52b65e12719312d43d16e,372.54
07276d89be039ef3505f4c6f781bda37,1059.25
07294607d9ae24c25e268aec7ec6d681,177.2
072c530f7b482d9b904977a9b7955a45,305.34
072c5ee6f5062ed623be67fb0abd8fef,375.52
072d5af6d1c25d24d84182a5c1ce6451,326.54
073148eec23ea309392759e3e9943d4d,176.88
0732c0881c70ebcda536a4b14e9db106,1479.51
0734aa7c0af8bbb557d1a11e8b07be9d,900.3
0735e7e4298a2ebbb46649346570476a,196.14
0738d18b6c59edcbd519a88a06569847,299.7
0739089fe721910a47eca7ed9c938b92,201.1
07390941d6bce5dacaa94780a994022b,157.79
073a7ec0949bf6ffd2bb83c37d21bc7e,608.87
073c73d89741b48ab04ff4660d413332,220.16
073d9752205a02fe743263d3d781cce1,162.49
073dbe1ed7b7fd9b511508761e1bca69,309.32
073ebb17283da3efb59b430f7efed1a8,369.92
0742a36c7ba2c76b3326f3d6acd9fc7c,177.59
07430e92e9f370ce78184e10a07b3493,155.45
074351a4c7eeaf083d43fe58e0d62dfc,280.08
07436d5d1e7122889991218e3e297c27,215.86
074449d94197a408f2ff3bdd985a20fb,198.13
07473aa73a7244877192373a2dbf4b43,188.2
074ad3e276e634301ea5e2d65817a2f8,155.12
074cc70e32d05dcf3c23aead0dba2320,644.54
0750bb350b6dc48f9a8739754b75bf63,438.64
0750e4ba17152e6b83cf55f61d391e3b,236.36
0759284165b6a48d477306b72b1ed8df,162.96
07599e37fc4ddfd2f177fa6f8230a9b1,199.29
075a4b7fe334714470b69980cdd8ec4d,613.0
075ad0fda24dab7269482d16b193c87d,194.48
075e190ab1296f43d2984ddca2f8adec,591.36
07607659be36fe8f61630b1e89afb53e,170.86
0761a5ba0468e259dcc1cff863eeb3a9,263.1
0762fdbf997feb435866a7c221086091,224.31
0763f7a445bf21f1abd367c516f468f8,203.81
0764fd70cf180925814aac76754a1a65,668.95
0766e8559ca223a62bed916c91eb8e36,323.53
0769ab693e5378ff144663d3fb3eb792,251.5
0769ee4c9b031d7f0eff70f0c30a8845,368.11
076ad3c88780bf209694cfccc6052540,161.88
076dcea2eb6c8dbe9354f7c0d8670a00,210.64
076f94b60104b86cb0ac29a9bc1dab6a,267.51
0773e8341099048ea78ef0a38035e4e9,323.83
07774ce6b7092f1f8fb6ef7f1e1f3830,419.16
077b2a02936841f3f6d5af88d668004c,220.17
077bd25440fd3380b58488ca96863cd5,221.0
077de06f3b141d3ea9d6be46b409262e,207.62
077df306cf5b17588bc5bf9a56e0c088,537.18
0781659176c3bdef80a6e2fe1fbd24a0,1228.73
078415c4440d0cd9dd8c03392d3effdd,284.73
078770bdd7ae21c5766a84d4cc70d135,566.79
0787afe87fbc7be9114a66325d1a5481,568.9
078d1ab1e800b24415a6d90e582df853,235.7
078d86e7bf40b188f0e5ed6d866c21c4,285.59
078e99036000210bb0d5abb62fdeecee,370.22
078ea5f10bc5c1fc06b34ee38c7ed24c,189.37
0793d48afb00826267d39338071213d1,742.85
07943182709bb6fa495764dddc7a9e6c,371.32
0798dfe8bcdfc6b4a6e0c4b44300b5ca,315.84
079954fc02a0b0ded54465ecc1f1e6cd,155.94
07998476885892461cbb12557419e1b7,213.41
0799c43cb2d6ed014fee088f3f4312fb,188.67
079b8162b000fc6327320f6c4f57ebf3,212.41
079e85f42f5af80c74240b97b7a4dee1,1391.79
079f12eb1b192642da96011b5befc023,173.84
079fe6f48dda3d0e11ad3a7d66c86d21,166.59
07a034ecd1c160818de9be09a9d24bea,672.93
07a09de7be7dc41038159430e5e9cce6,376.36
07a13922ff9bce298cdd61bef4c98fbe,249.62
07a557af74d3f7cd33b2126b6b982c89,165.8
07aab738b58fc42a719e00167d13a7e6,252.69
07b4d9c2c43df16aeba881eb2d83d5f9,156.08
07b62dc056654759aa80c3aaa630e7ab,363.74
07b6b4fe5fefb948fc76b6d2bdba77d8,390.9
07b7a2a5a3ebe3920967901fd96c0a5f,180.71
07baee9bca216c9d7038531952346682,451.88
07bb08bd7097f09f2468ea420756160f,204.53
07bd847cf908eef9d0191a253bca90a2,161.46
07bff5422f6f580b0ebc4efe3cdbbbd1,185.83
07c031e9f5c32ee5a8d05a52e646eb2d,229.91
07c3db976b113d84c84b4695caa0614b,270.19
07c598aa82ba5670f78bbfc4b3305e6f,252.06
07c5a6a9d224de547f569a5a1d01be7c,158.52
07c5c7b3efacaa6988784e189a42f84a,278.41
07c7380ec99877459637515df52ee55a,310.9
07c7a0b82302514ec1c6135dc7dec4cf,191.83
07c9872dff5069c277abed8f425e133f,325.73
07d2a5fdbee70f085319ad636a84e6cd,296.81
07d2fc9925c3b3ef80df52be56a06482,188.2
07d39c9c43a03208a3329192bfa03a01,311.19
07d4d7c6584be1dfbea942bd0fe5b9b9,187.76
07d8a1e034609304f93d2fcb6b567c0a,181.82
07da8351231ee38e495f9858a6531489,182.1
07dc646e60f43f27c97c26888b7445b6,280.63
07dd0f56f96437f103f6718cc9e718c0,221.79
07e01746e8b90bfb4cab6ef323d33ab2,171.16
07e1f9d11c41ac087f7726061742bb6f,244.85
07e37b9181238afc5aef3d87171bf28f,246.61
07e4bae9721bddba07155c1b1cb5abb0,191.44
07e64b2722ddec4df9b603e96def8ede,186.82
07e6bfcde64d35a92aeea73af4a36411,318.87
07eaf59cf37435b71d43ff7153438708,666.71
07eb2651119fce5364e9af667f651153,208.25
07f531d80eec53e83d52e270ea6538ea,616.86
07f9050ef14834cfce65424d0b3c0ade,157.21
0800b1a9b387519a58e8905f745f5f6b,196.35
08021a5b0fd2fce83fd1f11b696b1b9a,180.82
08028c13a908b120d56eff9d7ebd27c3,155.14
08029b648bf207edf7c24f3673382bf2,612.54
0802da9993945877f32ed71ab7800b6f,378.86
0805e08d6c7516d177edfe9fc6152a98,213.18
08070f3e36c4cf9e295b028eaf7cd3b2,206.69
0808e1fd27de920368bc1c0b7bfc116d,168.06
080943912c68cd66e846438e3d0f4d11,166.71
0810bec75fe542b1d68666785181d394,323.39
081121580a6ccd011a4668d3648a46fc,265.49
081827aeff138dbb3a5b6d8ca7eeac23,165.8
081a2d41949e652a50988fd39febb4a8,192.44
081f93ad5ce5604b882889f5bb44359f,204.34
08226425318d264796a7b7e32b9a1bf3,307.56
0826150e089ab7d5356b412e9f3bea76,208.4
08275aa40053e112fa7e680aa99534c6,242.72
0829a7f317e4c74aaf5651b578c781fd,210.04
082a5f831fc0b3835fcb0d6f1c196ce3,159.03
082f15c3971915712f89b49d4099326c,201.49
0831a589bfb84d7db1725b029edd19af,154.32
08345c45f60f7377380fceade8679400,428.8
0834d7fee4edc0f82156d04a45272531,1043.32
083578aaf490ea8ff298cfdf186790fd,184.49
08385777ab67885a2be27625c7f8de78,313.5
083be08831dcb47000463797ec323855,259.27
083e2b1ff42c5edf19de624a88fe80ec,294.19
0840d7dc97709287f5fde4d15a357595,200.61
08418b48e867cdb13eebbbc53c664e60,162.89
084ae656b4e00a699f6f2ce1692c07e1,157.3
084c1d1c127b9d9cd7ef20e22a3dbd0a,285.26
084e83571f0a839a4c42cf340a597baa,193.6
085709b417e35242b89058f9235c92c6,165.99
085b2a422d36a53c027062f47b3b5238,322.8
085c37e1bd86e91893d40d211fae62b4,203.87
085c3cdfa4c43fd07818db49409f7bc2,179.6
085e2dbcdbd3235701eec1d6fac9de31,166.29
085fda9ad0f070bc313c536d8ce07882,199.75
0864f6601de6547b99cb81aa5742a119,262.52
086752a19f026192b7993e4e8a3bbc9e,274.24
08694effa5271573bb42ce0e483e3e8d,186.27
086a836b41203d3668bb1f312451932c,230.34
086f2e7a1b67f590d6440b35b2e7246e,240.1
086f4c21c13b95fd8ccf0df6bc676e22,514.11
08724baa3d9128d270080acf34f2a5fd,599.81
0875689047010271a4f10a03196e565a,191.26
087924f653ede8ac260c3d6cec755a4b,252.6
08793c36970e3c5f00eddedbc3648b3c,349.11
08795c52e7b0525cd0b5bf92a66da58d,611.12
0880861964a0c3fba8254313913d4846,166.23
08827cc1bfff8f8ec04d396cdf2a124f,155.98
0883816eb4425537f417d5d63553ab8c,256.86
088d20d5878711d537176871a6e850e4,2091.33
0892d30ed88aa706a05c81128fd6552d,310.2
0893ae80a887e2e2c177f3162f05aebc,176.34
0894391273e30b291b1aa54fb3558cf0,335.47
0894c4cd09f3242122ce353289132c7e,556.24
08999a20d9741d9513c368676f5531c1,210.56
089b4797064af9e8aa2cce7f5d444cc2,473.4
089d1516887ddca8fe02ef9df9fe1e2a,199.0
089ea40cc02be2cdda62cc19b646d5c0,204.55
08a01db5764bdab850af621dc71a35bf,163.43
08a0a61f98f22952682f7e463ef2d43e,208.68
08a0ac1decaff11abb24f276429ee4bf,612.59
08a4362bdde5810480007ce9baad3d21,465.89
08a693d30dbbc9a5d75172df73023731,352.55
08a78c4efe1c16dd148de52f13905aca,164.69
08ad03bbb59f24c6f7842e991d1c6324,162.55
08ae5f06d0fd2ab8acb2fd7263ac0c9d,384.5
08aea10c40f606e52597486db2b56a81,162.63
08afef5441616f4175e4b05f3201f23b,257.3
08b0db04ac8d73532750572156241d88,628.35
08b6dd70f6a9b5bdd17a1387733e3511,250.61
08bf8049c3b95687e22cb0ba6468fec8,282.65
08c57266985b0f9bda94720351457be4,159.03
08c7e9277e931b338a239e83980b067d,186.77
08c82d1e90993b00869022fc4e98697f,285.48
08c8ccac72cca999d16588dbf7369104,1305.51
08c95eb831d93a76079d7e24a117db29,173.77
08caccd1e8e031147439a0880006e849,227.1
08cbfb49c8d3d736ceb0dce51d5ba3df,408.1
08cf9f9f1be26d24e19972b52ccf945d,256.34
08d04bb6463edf9dfe9d9ec2f066614c,177.8
08d4e964cef9f27d99b0a3944ac3e40b,168.51
08d7418c7329e60d4537f2218b4c8b49,154.38
08d8a9c4f2e95dcbf53038507169e6fe,250.02
08d9fa34b8f63361201b4f2548c3c384,176.05
